headline	positive	negative	neutral	url	publisher	ts	symbol
Alibaba (BABA) Gears Up for Q4 Earnings: What's in Store?	0.13632306456565857	0.024741481989622116	0.8389354944229126	http://www.zacks.com/stock/news/412462/alibaba-baba-gears-up-for-q4-earnings-whats-in-store?cid=CS-BENZ-FT-412462	Zacks	2019-05-10 00:00:00	A
Mettler-Toledo (MTD) Earnings & Revenues Top Estimates in Q1	0.13912221789360046	0.11083317548036575	0.750044584274292	http://www.zacks.com/stock/news/412855/mettler-toledo-mtd-earnings-revenues-top-estimates-in-q1?cid=CS-BENZ-FT-412855	Zacks	2019-05-10 00:00:00	A
MACOM (MTSI) Q2 Loss Wider Than Expected, Revenues Fall Y/Y	0.010862009599804878	0.9752748608589172	0.013863228261470795	http://www.zacks.com/stock/news/411936/macom-mtsi-q2-loss-wider-than-expected-revenues-fall-y-y?cid=CS-BENZ-FT-411936	Zacks	2019-05-09 00:00:00	A
Advanced Energy (AEIS) Q1 Earnings Beat, Revenues Down Y/Y	0.020323671400547028	0.9685462117195129	0.011130115017294884	http://www.zacks.com/stock/news/411882/advanced-energy-aeis-q1-earnings-beat-revenues-down-y-y?cid=CS-BENZ-FT-411882	Zacks	2019-05-09 00:00:00	A
Factors Likely to Decide JD.com's (JD) Fate in Q1 Earnings	0.02379348874092102	0.07287712395191193	0.9033294320106506	http://www.zacks.com/stock/news/411097/factors-likely-to-decide-jdcoms-jd-fate-in-q1-earnings?cid=CS-BENZ-FT-411097	Zacks	2019-05-08 00:00:00	A
Itron (ITRI) Earnings and Revenues Surpass Estimates in Q1	0.9344608187675476	0.025616711005568504	0.03992249071598053	http://www.zacks.com/stock/news/411096/itron-itri-earnings-and-revenues-surpass-estimates-in-q1?cid=CS-BENZ-FT-411096	Zacks	2019-05-08 00:00:00	A
Catalyst Capital Advisors LLC Buys Aflac Inc, Agilent Technologies Inc, Cree Inc, Sells Amgen ...	0.06009870767593384	0.017344702035188675	0.9225566387176514	http://www.gurufocus.com/news/873466/catalyst-capital-advisors-llc-buys-aflac-inc-agilent-technologies-inc-cree-inc-sells-amgen-inc-american-express-co-humana-inc	GuruFocus	2019-05-08 00:00:00	A
Dropbox (DBX) to Report Q1 Earnings: What's in the Offing?	0.023238234221935272	0.405059278011322	0.5717024803161621	http://www.zacks.com/stock/news/409978/dropbox-dbx-to-report-q1-earnings-whats-in-the-offing?cid=CS-BENZ-FT-409978	Zacks	2019-05-07 00:00:00	A
What's in the Cards for Zillow Group (ZG) in Q1 Earnings?	0.07634815573692322	0.03222470358014107	0.8914270997047424	http://www.zacks.com/stock/news/410009/whats-in-the-cards-for-zillow-group-zg-in-q1-earnings?cid=CS-BENZ-FT-410009	Zacks	2019-05-07 00:00:00	A
Agilent Technologies (A) Reports Next Week: Wall Street Expects Earnings Growth	0.9148575663566589	0.019531579688191414	0.06561081111431122	http://www.zacks.com/stock/news/410310/agilent-technologies-a-reports-next-week-wall-street-expects-earnings-growth?cid=CS-BENZ-FT-410310	Zacks	2019-05-07 00:00:00	A
Will Lower Revenues Affect CommScope (COMM) Q1 Earnings?	0.024347003549337387	0.8609891533851624	0.11466379463672638	http://www.zacks.com/stock/news/409924/will-lower-revenues-affect-commscope-comm-q1-earnings?cid=CS-BENZ-FT-409924	Zacks	2019-05-07 00:00:00	A
What's in Store for Booking Holdings' (BKNG) Q1 Earnings?	0.04312055930495262	0.04141654446721077	0.9154629111289978	http://www.zacks.com/stock/news/410275/whats-in-store-for-booking-holdings-bkng-q1-earnings?cid=CS-BENZ-FT-410275	Zacks	2019-05-07 00:00:00	A
Etsy (ETSY) to Report Q1 Earnings: What's in the Cards?	0.03424268215894699	0.033845677971839905	0.9319115877151489	http://www.zacks.com/stock/news/409417/etsy-etsy-to-report-q1-earnings-whats-in-the-cards?cid=CS-BENZ-FT-409417	Zacks	2019-05-06 00:00:00	A
What's in the Offing for TripAdvisor's (TRIP) Q1 Earnings?	0.03008783422410488	0.2595592439174652	0.7103528380393982	http://www.zacks.com/stock/news/409442/whats-in-the-offing-for-tripadvisors-trip-q1-earnings?cid=CS-BENZ-FT-409442	Zacks	2019-05-06 00:00:00	A
Pareteum (TEUM) to Post Q1 Earnings: What's in the Cards?	0.05032387003302574	0.023220397531986237	0.9264556765556335	http://www.zacks.com/stock/news/409393/pareteum-teum-to-post-q1-earnings-whats-in-the-cards?cid=CS-BENZ-FT-409393	Zacks	2019-05-06 00:00:00	A
Factors to Consider Ahead of eGain's (EGAN) Q3 Earnings	0.05632309243083	0.014588110148906708	0.9290887713432312	http://www.zacks.com/stock/news/409377/factors-to-consider-ahead-of-egains-egan-q3-earnings?cid=CS-BENZ-FT-409377	Zacks	2019-05-06 00:00:00	A
Pegasystems (PEGA) to Report Q1 Earnings: What's in Store?	0.039518389850854874	0.03927471861243248	0.9212069511413574	http://www.zacks.com/stock/news/409352/pegasystems-pega-to-report-q1-earnings-whats-in-store?cid=CS-BENZ-FT-409352	Zacks	2019-05-06 00:00:00	A
What's in Store for The Meet Group (MEET) in Q1 Earnings?	0.04905770719051361	0.03144833445549011	0.9194939732551575	http://www.zacks.com/stock/news/409349/whats-in-store-for-the-meet-group-meet-in-q1-earnings?cid=CS-BENZ-FT-409349	Zacks	2019-05-06 00:00:00	A
Meridian Management Co Buys CVS Health Corp, Boeing Co, LiveRamp Holdings Inc, Sells iShares ...	0.07936225086450577	0.01126075442880392	0.9093769788742065	http://www.gurufocus.com/news/871505/meridian-management-co-buys-cvs-health-corp-boeing-co-liveramp-holdings-inc-sells-ishares-core-sp-500-ishares-intermediateterm-corporate-bond-etf-allergan-plc	GuruFocus	2019-05-06 00:00:00	A
Pegasystems (PEGA) to Report Q1 Earnings: What's in Store?	0.039518389850854874	0.03927471861243248	0.9212069511413574	http://www.zacks.com/stock/news/409352/pegasystems-pega-to-report-q1-earnings-whats-in-store?cid=CS-BENZ-FT-409352	Zacks	2019-05-06 00:00:00	A
Dean Capital Investments Management, LLC Buys The Chemours Co, Delek US Holdings Inc, Alcoa ...	0.06704837083816528	0.012674223631620407	0.9202773571014404	http://www.gurufocus.com/news/871497/dean-capital-investments-management-llc-buys-the-chemours-co-delek-us-holdings-inc-alcoa-corp-sells-boeing-co-salesforcecom-inc-tesla-inc	GuruFocus	2019-05-06 00:00:00	A
What's in the Offing for Mettler-Toledo's (MTD) Q1 Earnings?	0.0283217653632164	0.4034569263458252	0.5682213306427002	http://www.zacks.com/stock/news/409425/whats-in-the-offing-for-mettler-toledos-mtd-q1-earnings?cid=CS-BENZ-FT-409425	Zacks	2019-05-06 00:00:00	A
Turtle Beach (HEAR) to Report Q1 Earnings: What's in Store?	0.041580572724342346	0.06540312618017197	0.8930163383483887	http://www.zacks.com/stock/news/409666/turtle-beach-hear-to-report-q1-earnings-whats-in-store?cid=CS-BENZ-FT-409666	Zacks	2019-05-06 00:00:00	A
Synaptics (SYNA) Q3 Earnings: Will the Stock Disappoint?	0.054397255182266235	0.6571319699287415	0.2884708344936371	http://www.zacks.com/stock/news/409542/synaptics-syna-q3-earnings-will-the-stock-disappoint?cid=CS-BENZ-FT-409542	Zacks	2019-05-06 00:00:00	A
What's in Store for The Meet Group (MEET) in Q1 Earnings?	0.04905770719051361	0.03144833445549011	0.9194939732551575	http://www.zacks.com/stock/news/409349/whats-in-store-for-the-meet-group-meet-in-q1-earnings?cid=CS-BENZ-FT-409349	Zacks	2019-05-06 00:00:00	A
Findlay Park Partners LLP Buys Agilent Technologies Inc, Fiserv Inc, Analog Devices Inc, Sells ...	0.09560652822256088	0.012358753010630608	0.8920347094535828	http://www.gurufocus.com/news/870452/findlay-park-partners-llp-buys-agilent-technologies-inc-fiserv-inc-analog-devices-inc-sells-fox-corp-schlumberger-cocacola-co	GuruFocus	2019-05-03 00:00:00	A
Twin Capital Management Inc Buys Agilent Technologies Inc, Fortinet Inc, Cboe Global Markets ...	0.09757596999406815	0.0135401776060462	0.8888838291168213	http://www.gurufocus.com/news/870478/twin-capital-management-inc-buys-agilent-technologies-inc-fortinet-inc-cboe-global-markets-inc-sells-pfizer-inc-sp-global-inc-lear-corp	GuruFocus	2019-05-03 00:00:00	A
Expedia Group (EXPE) Q1 Earnings Top, Revenues Lag Estimates	0.027863958850502968	0.9615649580955505	0.010571032762527466	http://www.zacks.com/stock/news/408683/expedia-group-expe-q1-earnings-top-revenues-lag-estimates?cid=CS-BENZ-FT-408683	Zacks	2019-05-03 00:00:00	A
MercadoLibre (MELI) Q1 Earnings & Revenues Beat Estimates	0.907215416431427	0.058826811611652374	0.033957790583372116	http://www.zacks.com/stock/news/408685/mercadolibre-meli-q1-earnings-revenues-beat-estimates?cid=CS-BENZ-FT-408685	Zacks	2019-05-03 00:00:00	A
Trimble's (TRMB) Q1 Earnings Miss Estimates, Revenues Up Y/Y	0.9438159465789795	0.03805530071258545	0.018128778785467148	http://www.zacks.com/stock/news/407955/trimbles-trmb-q1-earnings-miss-estimates-revenues-up-y-y?cid=CS-BENZ-FT-407955	Zacks	2019-05-02 00:00:00	A
Avid Technology (AVID) to Post Q1 Earnings: What's in Store?	0.09118776768445969	0.021505609154701233	0.8873065710067749	http://www.zacks.com/stock/news/407972/avid-technology-avid-to-post-q1-earnings-whats-in-store?cid=CS-BENZ-FT-407972	Zacks	2019-05-02 00:00:00	A
AMETEK (AME) Q1 Earnings and Revenues Surpass Estimates	0.9239583611488342	0.049253638833761215	0.026787951588630676	http://www.zacks.com/stock/news/406693/ametek-ame-q1-earnings-and-revenues-surpass-estimates?cid=CS-BENZ-FT-406693	Zacks	2019-05-01 00:00:00	A
Why the Earnings Surprise Streak Could Continue for Agilent (A)	0.06472425162792206	0.21697407960891724	0.7183017134666443	http://www.zacks.com/stock/news/406454/why-the-earnings-surprise-streak-could-continue-for-agilent-a?cid=CS-BENZ-FT-406454	Zacks	2019-05-01 00:00:00	A
Square (SQ) to Report Q1 Earnings: What's in the Offing?	0.024374892935156822	0.47189342975616455	0.5037316679954529	http://www.zacks.com/stock/news/405212/square-sq-to-report-q1-earnings-whats-in-the-offing?cid=CS-BENZ-FT-405212	Zacks	2019-04-29 00:00:00	A
What's in Store for AMETEK (AME) This Earnings Season?	0.06669998914003372	0.031143564730882645	0.9021564722061157	http://www.zacks.com/stock/news/405161/whats-in-store-for-ametek-ame-this-earnings-season?cid=CS-BENZ-FT-405161	Zacks	2019-04-29 00:00:00	A
Waters Q1 miss and lower guidance pressures life sciences kit makers	0.03975042700767517	0.8982872366905212	0.0619623139500618	https://seekingalpha.com/news/3452769-waters-q1-miss-lower-guidance-pressures-life-sciences-kit-makers?source=partner_benzinga	Seeking Alpha	2019-04-23 00:00:00	A
IBD Stock Of The Day: This Company Gets A Lift From Its 5G Rollout	0.9480636119842529	0.018395403400063515	0.03354106843471527	http://www.investors.com/research/ibd-stock-of-the-day/keysight-stock-keys-stock-5g-wireless/?src=A00237A&ven=BenzingaCP&src=AURLAAM	Investor's Business Daily	2019-04-18 00:00:00	A
Amtek (AME) Hits Fresh High: Is There Still Room to Run?	0.6681014895439148	0.062050335109233856	0.26984816789627075	http://www.zacks.com/stock/news/380527/amtek-ame-hits-fresh-high-is-there-still-room-to-run?cid=CS-BENZ-FT-380527	Zacks	2019-04-15 00:00:00	A
Calamos Wealth Management Llc Buys Amazon. ...	0.08147553354501724	0.018271444365382195	0.9002529978752136	http://www.gurufocus.com/news/852830/calamos-wealth-management-llc-buys-amazoncom-inc-cisco-systems-inc-agilent-technologies-inc-sells-ishares-sp-500-growth-ishares-core-sp-midcap-johnson--johnson	GuruFocus	2019-04-12 00:00:00	A
Agilent launches new QC system for next-gen sequencing	0.41537177562713623	0.010209975764155388	0.5744182467460632	https://seekingalpha.com/news/3447801-agilent-launches-new-qc-system-next-gen-sequencing?source=partner_benzinga	Seeking Alpha	2019-04-02 00:00:00	A
33 Firms Going Ex-Dividend Next Week, Including Comcast, JP Morgan And Cisco Systems	0.03877465799450874	0.09932418167591095	0.8619011640548706	https://www.benzinga.com/node/13452269	TalkMarkets	2019-03-29 00:00:00	A
Hedge Funds Have Never Been This Bullish On Xilinx, Inc.	0.24900513887405396	0.21075552701950073	0.5402393341064453	https://www.benzinga.com/node/13455211	TalkMarkets	2019-03-29 00:00:00	A
Investor Expectations to Drive Momentum within Entercom Communications, PPL, Clean Energy ...	0.9190982580184937	0.009068445302546024	0.0718332827091217	http://www.gurufocus.com/news/836957/investor-expectations-to-drive-momentum-within-entercom-communications-ppl-clean-energy-fuels-diamondback-energy-agilent-technologies-and-toro--discovering-underlying-factors-of-influence	GuruFocus	2019-03-25 00:00:00	A
Why Is Agilent (A) Up 5.3% Since Last Earnings Report?	0.7128951549530029	0.05232449993491173	0.23478037118911743	http://www.zacks.com/stock/news/363206/why-is-agilent-a-up-53-since-last-earnings-report?cid=CS-BENZ-FT-363206	Zacks	2019-03-22 00:00:00	A
Agilent declares $0.164 dividend	0.028638597577810287	0.05483190342783928	0.9165295362472534	https://seekingalpha.com/news/3444626-agilent-declares-0_164-dividend?source=partner_benzinga	Seeking Alpha	2019-03-20 00:00:00	A
Tencent (TCEHY) to Report Q4 Earnings: What's in the Cards?	0.03515956923365593	0.03326231613755226	0.9315781593322754	http://www.zacks.com/stock/news/361428/tencent-tcehy-to-report-q4-earnings-whats-in-the-cards?cid=CS-BENZ-FT-361428	Zacks	2019-03-19 00:00:00	A
BMO likes Amgen and Gilead in premarket analyst action	0.14467474818229675	0.011426354758441448	0.8438988924026489	https://seekingalpha.com/news/3443196-bmo-likes-amgen-gilead-premarket-analyst-action?source=partner_benzinga	Seeking Alpha	2019-03-15 00:00:00	A
6 Stocks Beating the Market	0.39871805906295776	0.1364860236644745	0.4647959768772125	http://www.gurufocus.com/news/828564/6-stocks-beating-the-market	GuruFocus	2019-03-06 00:00:00	A
Booking Holdings (BKNG) Q4 Earnings & Revenues Beat Estimates	0.7375463247299194	0.18496258556842804	0.07749108970165253	http://www.zacks.com/stock/news/357291/booking-holdings-bkng-q4-earnings-revenues-beat-estimates?cid=CS-BENZ-FT-357291	Zacks	2019-02-28 00:00:00	A
Square (SQ) Surpasses Q4 Earnings and Revenue Estimates	0.9510305523872375	0.022690296173095703	0.026279129087924957	http://www.zacks.com/stock/news/357290/square-sq-surpasses-q4-earnings-and-revenue-estimates?cid=CS-BENZ-FT-357290	Zacks	2019-02-28 00:00:00	A
Oxford Asset Management Buys Federal Street Acquisition Corp, Tesaro Inc, BHP Group PLC, Sells ...	0.07804723083972931	0.011991559527814388	0.9099611639976501	http://www.gurufocus.com/news/824891/oxford-asset-management-buys-federal-street-acquisition-corp-tesaro-inc-bhp-group-plc-sells-envision-healthcare-corp-rockwell-collins-inc-ca-inc	GuruFocus	2019-02-27 00:00:00	A
Top Ranked Momentum Stocks to Buy for February 26th	0.10549512505531311	0.022563179954886436	0.8719417452812195	http://www.zacks.com/commentary/216520/top-ranked-momentum-stocks-to-buy-for-february-26th?cid=CS-BENZ-FT-216520	Zacks	2019-02-26 00:00:00	A
The Zacks Analyst Blog Highlights: McDonald's, CVS Health, Celgene, Coca-Cola and Agilent	0.03541767597198486	0.022565267980098724	0.9420170187950134	http://www.zacks.com/stock/news/356837/the-zacks-analyst-blog-highlights-mcdonalds-cvs-health-celgene-coca-cola-and-agilent?cid=CS-BENZ-FT-356837	Zacks	2019-02-25 00:00:00	A
Top Ranked Momentum Stocks to Buy for February 25th	0.09709455817937851	0.02350137010216713	0.8794040679931641	http://www.zacks.com/commentary/216160/top-ranked-momentum-stocks-to-buy-for-february-25th?cid=CS-BENZ-FT-216160	Zacks	2019-02-25 00:00:00	A
Agilent (A) Upgraded to Buy: Here's Why	0.12193090468645096	0.013194690458476543	0.8648744225502014	http://www.zacks.com/stock/news/356555/agilent-a-upgraded-to-buy-heres-why?cid=CS-BENZ-FT-356555	Zacks	2019-02-22 00:00:00	A
Top Research Reports for McDonald's, CVS Health & Celgene	0.04773292317986488	0.021919699385762215	0.9303473234176636	http://www.zacks.com/research-daily/215706/top-research-reports-for-mcdonalds-cvs-health-celgene?cid=CS-BENZ-FT-215706	Zacks	2019-02-22 00:00:00	A
Agilent (A) Surpasses Earnings and Revenue Estimates in Q1	0.9549671411514282	0.018215114250779152	0.026817793026566505	http://www.zacks.com/stock/news/355967/agilent-a-surpasses-earnings-and-revenue-estimates-in-q1?cid=CS-BENZ-FT-355967	Zacks	2019-02-21 00:00:00	A
Agilent FQ1 non-GAAP earnings up 13%; soft guidance pressures shares, down 4% after hours	0.38728830218315125	0.5897498726844788	0.022961899638175964	https://seekingalpha.com/news/3435290-agilent-fq1-non-gaap-earnings-13-percent-soft-guidance-pressures-shares-4-percent-hours?source=partner_benzinga	Seeking Alpha	2019-02-20 00:00:00	A
Agilent Technologies Inc. 2019 Q1 - Results - Earnings Call Slides	0.09183555096387863	0.16662199795246124	0.7415424585342407	https://seekingalpha.com/article/4242649-agilent-technologies-inc-2019-q1-results-earnings-call-slides?source=partner_benzinga	Seeking Alpha	2019-02-20 00:00:00	A
Agilent Technologies, Inc.'s (A) CEO Mike McMullen on Q1 2019 Results - Earnings Call Transcript	0.024681877344846725	0.051456499844789505	0.9238616228103638	https://seekingalpha.com/article/4242742-agilent-technologies-inc-s-ceo-mike-mcmullen-q1-2019-results-earnings-call-transcript?source=partner_benzinga	Seeking Alpha	2019-02-20 00:00:00	A
Fiber Optic Sensor Market - The Mastermind Behind Today's Technology	0.04506097733974457	0.019502989947795868	0.9354360699653625	https://seekingalpha.com/article/4242449-fiber-optic-sensor-market-mastermind-behind-todays-technology?source=partner_benzinga	Seeking Alpha	2019-02-20 00:00:00	A
Thermo Fisher: Stellar Results Year After Year	0.8936261534690857	0.023335780948400497	0.08303805440664291	https://seekingalpha.com/article/4242592-thermo-fisher-stellar-results-year-year?source=partner_benzinga	Seeking Alpha	2019-02-20 00:00:00	A
Will New Technologies Benefit Agilent (A) in Q1 Earnings?	0.5955728888511658	0.010300900787115097	0.3941262662410736	http://www.zacks.com/stock/news/355217/will-new-technologies-benefit-agilent-a-in-q1-earnings?cid=CS-BENZ-FT-355217	Zacks	2019-02-18 00:00:00	A
Spotlight On Walmart, Samsung And CAGNY (Stocks To Watch Podcast)	0.04330369830131531	0.031785327941179276	0.9249110221862793	https://seekingalpha.com/article/4241698-spotlight-walmart-samsung-cagny-stocks-watch-podcast?source=partner_benzinga	Seeking Alpha	2019-02-17 00:00:00	A
Stocks To Watch: Spotlight On Walmart, Samsung And CAGNY	0.06659824401140213	0.02511746436357498	0.9082843065261841	https://seekingalpha.com/article/4241661-stocks-watch-spotlight-walmart-samsung-cagny?source=partner_benzinga	Seeking Alpha	2019-02-16 00:00:00	A
3 Things to Know About Q4 Earnings Season	0.0346730537712574	0.032701097428798676	0.9326258897781372	http://www.zacks.com/commentary/214038/3-things-to-know-about-q4-earnings-season?cid=CS-BENZ-FT-214038	Zacks	2019-02-15 00:00:00	A
Agilent Technologies (A) Earnings Expected to Grow: What to Know Ahead of Next Week's Release	0.053688615560531616	0.018277142196893692	0.9280341863632202	http://www.zacks.com/stock/news/354358/agilent-technologies-a-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release?cid=CS-BENZ-FT-354358	Zacks	2019-02-13 00:00:00	A
Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q4 2018 Update	0.03381003066897392	0.019176950678229332	0.9470130205154419	https://seekingalpha.com/article/4238866-tracking-william-von-muefflings-cantillon-capital-management-portfolio-q4-2018-update?source=partner_benzinga	Seeking Alpha	2019-02-07 00:00:00	A
Agilent Technologies: Buy For Total Return And Potential Technology Growth	0.47243615984916687	0.008053294382989407	0.5195105075836182	https://seekingalpha.com/article/4234575-agilent-technologies-buy-total-return-potential-technology-growth?source=partner_benzinga	Seeking Alpha	2019-01-21 00:00:00	A
Top Five Weekend Stock Stories - Jan. 20	0.027218790724873543	0.08557041734457016	0.8872107863426208	https://www.benzinga.com/node/13011151	TalkMarkets	2019-01-20 00:00:00	A
Earnings Heat Check (Stocks To Watch Podcast)	0.03857167437672615	0.06617283076047897	0.895255446434021	https://seekingalpha.com/article/4234400-earnings-heat-check-stocks-watch-podcast?source=partner_benzinga	Seeking Alpha	2019-01-20 00:00:00	A
Stocks To Watch: Earnings Heat Check	0.040798112750053406	0.12974600493907928	0.8294558525085449	https://seekingalpha.com/article/4234379-stocks-watch-earnings-heat-check?source=partner_benzinga	Seeking Alpha	2019-01-19 00:00:00	A
TE Connectivity (TEL) Q1 Earnings: What's in the Cards?	0.03748851269483566	0.035642772912979126	0.926868736743927	http://www.zacks.com/stock/news/348389/te-connectivity-tel-q1-earnings-whats-in-the-cards?cid=CS-BENZ-FT-348389	Zacks	2019-01-18 00:00:00	A
Will Agilent (A) Beat Estimates Again in Its Next Earnings Report?	0.6801360845565796	0.02215624414384365	0.29770761728286743	http://www.zacks.com/stock/news/347263/will-agilent-a-beat-estimates-again-in-its-next-earnings-report?cid=CS-BENZ-FT-347263	Zacks	2019-01-14 00:00:00	A
Agilent Technologies Meets 80-Plus Relative Strength Rating Benchmark	0.8868226408958435	0.009204003028571606	0.10397335886955261	http://www.investors.com/ibd-data-stories/agilent-technologies-meets-80-plus-relative-strength-rating-benchmark/?src=A00237A&ven=BenzingaCP&src=AURLAAM	Investor's Business Daily	2019-01-09 00:00:00	A
Needham sees 27% upside in Thermo Fisher in today's analyst action	0.9138474464416504	0.049612391740083694	0.03654012084007263	https://seekingalpha.com/news/3420474-needham-sees-27-percent-upside-thermo-fisher-todays-analyst-action?source=partner_benzinga	Seeking Alpha	2019-01-03 00:00:00	A
21 Upcoming Dividend Increases To Round Out 2018	0.3372932970523834	0.027079319581389427	0.6356274485588074	https://seekingalpha.com/article/4229562-21-upcoming-dividend-increases-round-2018?source=partner_benzinga	Seeking Alpha	2018-12-20 00:00:00	A
Healthcare And Biotechnology Dashboard - Update	0.027432553470134735	0.031052809208631516	0.9415146112442017	https://seekingalpha.com/article/4227788-healthcare-biotechnology-dashboard-update?source=partner_benzinga	Seeking Alpha	2018-12-11 00:00:00	A
Twist Bio down 14% on expanded Agilent complaint over alleged theft of trade secrets	0.008243255317211151	0.9724333882331848	0.01932334713637829	https://seekingalpha.com/news/3415748-twist-bio-14-percent-expanded-agilent-complaint-alleged-theft-trade-secrets?source=partner_benzinga	Seeking Alpha	2018-12-10 00:00:00	A
Top 5 Buys of the Signature Select Canadian Fund	0.16620807349681854	0.013708094134926796	0.8200838565826416	http://www.gurufocus.com/news/782697/top-5-buys-of-the-signature-select-canadian-fund	GuruFocus	2018-12-07 00:00:00	A
Stock Upgrades: Agilent Technologies Shows Rising Relative Strength	0.9544261693954468	0.021206025034189224	0.024367859587073326	http://www.investors.com/ibd-data-stories/stock-upgrades-agilent-technologies-shows-rising-relative-strength/?src=A00237A&ven=BenzingaCP&src=AURLAAM	Investor's Business Daily	2018-11-26 00:00:00	A
Eyes On Cyber Monday, Argentina And Mars (Stocks To Watch Podcast)	0.0401739701628685	0.02937135100364685	0.930454671382904	https://seekingalpha.com/article/4224310-eyes-cyber-monday-argentina-mars-stocks-watch-podcast?source=partner_benzinga	Seeking Alpha	2018-11-25 00:00:00	A
Stocks To Watch: Eyes On Cyber Monday, Argentina And Mars	0.03779780492186546	0.024956194683909416	0.9372460246086121	https://seekingalpha.com/article/4224281-stocks-watch-eyes-cyber-monday-argentina-mars?source=partner_benzinga	Seeking Alpha	2018-11-24 00:00:00	A
Global Stock Markets Red on Tuesday	0.11897347122430801	0.7929221987724304	0.08810430765151978	http://www.gurufocus.com/news/774421/global-stock-markets-red-on-tuesday	GuruFocus	2018-11-20 00:00:00	A
Agilent (A) Surpasses Earnings and Revenue Estimates in Q4	0.9553616046905518	0.018323902040719986	0.02631445787847042	http://www.zacks.com/stock/news/338517/agilent-a-surpasses-earnings-and-revenue-estimates-in-q4?cid=CS-BENZ-FT-338517	Zacks	2018-11-20 00:00:00	A
Morning Call For Tuesday, Nov. 20	0.021807586774230003	0.08349639922380447	0.8946959972381592	https://www.benzinga.com/node/12730823	TalkMarkets	2018-11-20 00:00:00	A
Agilent Technologies Inc. 2018 Q4 - Results - Earnings Call Slides	0.07544268667697906	0.37974947690963745	0.5448077917098999	https://seekingalpha.com/article/4223350-agilent-technologies-inc-2018-q4-results-earnings-call-slides?source=partner_benzinga	Seeking Alpha	2018-11-19 00:00:00	A
Earnings related companies tops after hour movers	0.10353664308786392	0.3199043273925781	0.5765590667724609	https://seekingalpha.com/news/3411092-earnings-related-companies-tops-hour-movers?source=partner_benzinga	Seeking Alpha	2018-11-19 00:00:00	A
Agilent beats by $0.07, beats on revenue	0.8542348742485046	0.024909453466534615	0.12085571140050888	https://seekingalpha.com/news/3411025-agilent-beats-0_07-beats-revenue?source=partner_benzinga	Seeking Alpha	2018-11-19 00:00:00	A
Agilent Technologies (A) CEO Mike McMullen on Q4 2018 Results - Earnings Call Transcript	0.028189485892653465	0.057225100696086884	0.9145853519439697	https://seekingalpha.com/article/4223396-agilent-technologies-ceo-mike-mcmullen-q4-2018-results-earnings-call-transcript?source=partner_benzinga	Seeking Alpha	2018-11-19 00:00:00	A
Agilent FQ4 top line up 9%; earnings up 10%	0.9494322538375854	0.024028437212109566	0.026539335027337074	https://seekingalpha.com/news/3411037-agilent-fq4-top-line-9-percent-earnings-10-percent?source=partner_benzinga	Seeking Alpha	2018-11-19 00:00:00	A
Agilent (A) Hikes Quarterly Dividend, Rewards Shareholders	0.7984462380409241	0.16480541229248047	0.03674832358956337	http://www.zacks.com/stock/news/338334/agilent-a-hikes-quarterly-dividend-rewards-shareholders?cid=CS-BENZ-FT-338334	Zacks	2018-11-19 00:00:00	A
Notable earnings after Monday's close	0.8940557837486267	0.07122879475355148	0.03471550717949867	https://seekingalpha.com/news/3410733-notable-earnings-monday-s-close?source=partner_benzinga	Seeking Alpha	2018-11-18 00:00:00	A
Paint It Black (Stocks To Watch Podcast)	0.04513329267501831	0.05013137683272362	0.9047353267669678	https://seekingalpha.com/article/4223055-paint-black-stocks-watch-podcast?source=partner_benzinga	Seeking Alpha	2018-11-18 00:00:00	A
Week In Review: CStone Pharma, A Suzhou Oncology Company, Files For Hong Kong IPO	0.09422607719898224	0.0692339837551117	0.8365399241447449	https://www.benzinga.com/node/12720838	TalkMarkets	2018-11-17 00:00:00	A
Stocks To Watch: Paint It Black	0.04595326632261276	0.030495084822177887	0.9235516786575317	https://seekingalpha.com/article/4223022-stocks-watch-paint-black?source=partner_benzinga	Seeking Alpha	2018-11-17 00:00:00	A
Will New Technologies Benefit Agilent (A) in Q4 Earnings?	0.5987754464149475	0.010865670628845692	0.3903588354587555	http://www.zacks.com/stock/news/337675/will-new-technologies-benefit-agilent-a-in-q4-earnings?cid=CS-BENZ-FT-337675	Zacks	2018-11-15 00:00:00	A
Agilent declares $0.164 dividend	0.028638597577810287	0.05483190342783928	0.9165295362472534	https://seekingalpha.com/news/3409669-agilent-declares-0_164-dividend?source=partner_benzinga	Seeking Alpha	2018-11-14 00:00:00	A
Tracking Dan Loeb's Third Point Portfolio - Q3 2018 Update	0.02841643989086151	0.027417628094553947	0.9441658854484558	https://seekingalpha.com/article/4221202-tracking-dan-loebs-third-point-portfolio-q3-2018-update?source=partner_benzinga	Seeking Alpha	2018-11-12 00:00:00	A
Illumina's Growth Shows No Signs of Slowing Down	0.924817681312561	0.019809432327747345	0.05537275969982147	http://www.gurufocus.com/news/768939/illuminas-growth-shows-no-signs-of-slowing-down	GuruFocus	2018-11-12 00:00:00	A
Agilent Technologies (A) Earnings Expected to Grow: Should You Buy?	0.2209269106388092	0.01327436976134777	0.7657986879348755	http://www.zacks.com/stock/news/337026/agilent-technologies-a-earnings-expected-to-grow-should-you-buy?cid=CS-BENZ-FT-337026	Zacks	2018-11-12 00:00:00	A
